id;start_session;stop_session;sex;travel_country;number_of_travalers;consultation;website_page;cons_duration (min);travel_amount
5731;2022-01-22 10:02:49;2022-01-22 10:02:49;Female;Turkey;4;False;Home;0;408000
1378;2022-01-22 11:02:16;2022-01-22 11:02:20;Female;Italy;4;False;Search;0;516000
8553;2022-01-22 11:10:02;2022-01-22 11:10:17;Male;Italy;2;False;Sales;0;276000
9254;2022-01-22 12:00:32;2022-01-22 12:00:42;Male;Egypt;3;False;Home;0;282000
7514;2022-01-22 12:17:03;2022-01-22 12:17:04;Female;Kazakhstan;3;False;Directions;0;168000
2677;2022-01-22 12:31:44;2022-01-22 12:31:44;Female;Maldives;4;False;Sales;0;200200
5225;2022-01-22 12:33:01;2022-01-22 12:33:12;Female;Georgia;3;False;Sales;0;525000
9790;2022-01-22 12:39:45;2022-01-22 12:39:48;Female;Dominican Republic;4;False;Search;0;465600
3455;2022-01-22 13:06:21;2022-01-22 13:06:23;Female;Kazakhstan;3;False;Home;0;153300
2369;2022-01-22 13:12:33;2022-01-22 13:12:34;Male;Thailand;4;False;Search;0;618800
9990;2022-01-22 13:31:39;2022-01-22 13:31:40;Male;Kazakhstan;5;False;Directions;0;276500
5300;2022-01-22 13:48:58;2022-01-22 13:49:05;Male;Turkey;3;False;Sales;0;288000
3564;2022-01-22 13:51:07;2022-01-22 13:51:17;Male;Turkey;4;False;Directions;0;446400
7922;2022-01-22 14:13:14;2022-01-22 14:13:23;Female;Kazakhstan;2;False;Directions;0;140000
135;2022-01-22 15:00:23;2022-01-22 15:00:23;Male;Georgia;4;False;About Us;0;567000
3225;2022-01-22 15:10:53;2022-01-22 15:11:13;Female;United Arab Emirates;2;False;Search;0;264600
1388;2022-01-22 15:31:43;2022-01-22 15:31:44;Female;Georgia;4;False;Order;0;574000
8285;2022-01-22 17:09:09;2022-01-22 17:09:13;Male;Georgia;4;False;Home;0;686000
9129;2022-01-22 17:44:40;2022-01-22 17:44:44;Female;Turkey;4;False;Order;0;374400
9635;2022-01-22 17:53:17;2022-01-22 17:53:19;Male;Dominican Republic;2;False;Search;0;223200
924;2022-01-22 18:14:30;2022-01-22 18:14:31;Male;Thailand;2;False;About Us;0;272000
471;2022-01-22 18:23:42;2022-01-22 18:23:48;Female;United Arab Emirates;5;False;Home;0;668850
1169;2022-01-22 18:25:25;2022-01-22 18:25:30;Female;Turkey;2;False;Sales;0;228000
5084;2022-01-22 18:55:07;2022-01-22 18:55:11;Female;United Arab Emirates;4;False;Home;0;441000
1270;2022-01-22 18:56:57;2022-01-22 18:57:11;Female;United Arab Emirates;5;False;Search;0;617400
7098;2022-01-22 19:27:39;2022-01-22 19:27:46;Male;Italy;3;False;Sales;0;337500
4995;2022-01-22 19:57:22;2022-01-22 19:57:33;Male;Maldives;5;False;Search;0;240500
8813;2022-01-22 19:59:38;2022-01-22 19:59:40;Female;United Arab Emirates;5;False;Home;0;580650
876;2022-01-22 20:01:00;2022-01-22 20:01:02;Female;Turkey;4;False;Directions;0;398400
7779;2022-01-22 20:17:40;2022-01-22 20:17:42;Male;Egypt;5;False;Order;0;410000
2316;2022-01-22 20:19:52;2022-01-22 20:20:19;Male;Russia;5;False;Sales;0;184000
24;2022-01-22 20:34:02;2022-01-22 20:34:04;Female;Thailand;4;False;Home;0;557600
1046;2022-01-22 20:49:46;2022-01-22 20:49:49;Female;Egypt;5;False;Home;0;460000
1417;2022-01-22 20:50:27;2022-01-22 20:50:27;Male;United Arab Emirates;2;False;Order;0;217560
5380;2022-01-22 21:12:20;2022-01-22 21:12:29;Male;Russia;5;False;Sales;0;176000
6812;2022-01-22 21:15:30;2022-01-22 21:15:31;Female;Italy;4;False;Order;0;600000
6722;2022-01-22 21:33:58;2022-01-22 21:34:14;Male;Maldives;1;False;Directions;0;64350
1979;2022-01-22 21:58:09;2022-01-22 21:58:16;Male;Kazakhstan;3;False;About Us;0;165900
3025;2022-01-22 22:33:58;2022-01-22 22:33:58;Male;Kazakhstan;1;False;Home;0;60900
2159;2022-01-22 22:45:09;2022-01-22 22:45:12;Male;Georgia;3;False;Directions;0;409500
8205;2022-01-22 23:07:46;2022-01-22 23:07:51;Male;Turkey;4;False;About Us;0;393600
8797;2022-01-22 23:27:46;2022-01-22 23:27:51;Male;Thailand;4;False;Home;0;639200
9548;2022-01-22 23:38:53;2022-01-22 23:38:54;Male;Maldives;4;False;About Us;0;215800
2950;2022-01-22 23:49:03;2022-01-22 23:49:12;Female;Georgia;1;False;About Us;0;169750
5685;2022-01-22 23:51:12;2022-01-22 23:51:17;Female;Kazakhstan;3;False;Home;0;174300
4172;2022-01-23 00:13:01;2022-01-23 00:13:09;Male;Maldives;5;False;Home;0;237250
8738;2022-01-23 00:45:42;2022-01-23 00:45:58;Male;Italy;3;False;Home;0;396000
2489;2022-01-23 00:47:35;2022-01-23 00:47:36;Male;Dominican Republic;2;False;Directions;0;194400
1324;2022-01-23 01:05:18;2022-01-23 01:05:20;Male;Egypt;4;False;Order;0;380000
7915;2022-01-23 01:16:52;2022-01-23 01:16:55;Female;Georgia;3;False;About Us;0;399000
7765;2022-01-23 01:55:12;2022-01-23 01:55:20;Male;Maldives;5;False;Order;0;253500
6002;2022-01-23 02:22:56;2022-01-23 02:23:10;Female;Italy;5;False;Home;0;607500
7856;2022-01-23 02:25:21;2022-01-23 02:25:25;Female;Dominican Republic;4;False;About Us;0;364800
1913;2022-01-23 02:43:01;2022-01-23 02:43:06;Male;Egypt;2;False;Sales;0;196000
7197;2022-01-23 02:50:17;2022-01-23 02:50:34;Female;Maldives;4;False;Order;0;205400
2027;2022-01-23 03:14:38;2022-01-23 03:14:50;Female;Maldives;4;False;About Us;0;241800
5674;2022-01-23 03:15:42;2022-01-23 03:15:44;Male;Maldives;4;False;Order;0;257400
5115;2022-01-23 03:27:44;2022-01-23 03:27:49;Male;Georgia;5;False;Home;0;752500
5628;2022-01-23 03:35:47;2022-01-23 03:35:51;Female;Russia;5;False;Directions;0;184000
1592;2022-01-23 04:24:02;2022-01-23 04:24:16;Female;Turkey;4;False;Home;0;350400
4203;2022-01-23 04:33:32;2022-01-23 04:33:35;Female;Kazakhstan;3;False;Search;0;184800
4081;2022-01-23 04:51:47;2022-01-23 04:51:47;Female;Georgia;5;False;Search;0;770000
4178;2022-01-23 05:08:00;2022-01-23 05:08:02;Female;Turkey;3;False;Sales;0;284400
87;2022-01-23 06:22:33;2022-01-23 06:22:35;Female;Dominican Republic;3;False;Order;0;291600
2249;2022-01-23 08:51:51;2022-01-23 08:51:55;Male;Thailand;1;False;Directions;0;161500
2474;2022-01-23 09:48:19;2022-01-23 09:48:19;Female;Russia;5;False;Directions;0;198000
7837;2022-01-23 09:59:04;2022-01-23 09:59:22;Male;Italy;5;False;Directions;0;607500
7866;2022-01-23 10:17:58;2022-01-23 10:18:23;Male;United Arab Emirates;5;False;Directions;0;588000
9285;2022-01-23 10:50:02;2022-01-23 10:50:20;Female;Georgia;4;False;Directions;0;686000
8724;2022-01-23 10:50:07;2022-01-23 10:50:35;Female;Turkey;2;False;Directions;0;228000
3326;2022-01-23 11:18:55;2022-01-23 11:19:04;Male;Kazakhstan;2;False;Order;0;128800
8315;2022-01-23 11:23:28;2022-01-23 11:23:29;Male;Italy;1;False;Directions;0;136500
9055;2022-01-23 12:02:12;2022-01-23 12:02:28;Male;Egypt;4;False;Directions;0;396000
4148;2022-01-23 12:21:22;2022-01-23 12:21:28;Female;Georgia;4;False;Order;0;637000
2262;2022-01-23 12:53:41;2022-01-23 12:53:48;Male;Maldives;1;False;Home;0;53300
373;2022-01-23 13:33:52;2022-01-23 13:33:52;Male;Georgia;2;False;Order;0;294000
6887;2022-01-23 14:12:50;2022-01-23 14:13:17;Male;Egypt;5;False;About Us;0;465000
2157;2022-01-23 14:21:46;2022-01-23 14:22:13;Female;Russia;2;False;Search;0;69600
1355;2022-01-23 14:48:20;2022-01-23 14:48:27;Male;Georgia;4;False;Directions;0;525000
7605;2022-01-23 15:40:21;2022-01-23 15:40:23;Male;Russia;4;False;Search;0;118400
9139;2022-01-23 16:12:20;2022-01-23 16:12:44;Male;Russia;5;False;Search;0;200000
7054;2022-01-23 16:46:16;2022-01-23 16:46:21;Male;Maldives;2;False;Search;0;127400
1933;2022-01-23 17:12:26;2022-01-23 17:12:27;Male;Italy;2;False;About Us;0;279000
4467;2022-01-23 18:02:04;2022-01-23 18:02:14;Female;Georgia;3;False;Order;0;393750
4352;2022-01-23 18:31:43;2022-01-23 18:31:45;Female;Russia;1;False;Sales;0;34800
5094;2022-01-23 18:36:47;2022-01-23 18:36:50;Female;Maldives;3;False;Search;0;163800
2669;2022-01-23 19:01:57;2022-01-23 19:02:13;Male;Kazakhstan;1;False;Order;0;65100
1983;2022-01-23 19:28:08;2022-01-23 19:28:17;Male;Italy;3;False;Directions;0;418500
9274;2022-01-23 20:01:43;2022-01-23 20:01:45;Male;Georgia;3;False;Search;0;488250
1527;2022-01-23 20:04:20;2022-01-23 20:04:29;Female;Russia;5;False;Order;0;192000
5683;2022-01-23 20:47:50;2022-01-23 20:47:57;Female;Egypt;5;False;Sales;0;450000
4096;2022-01-23 21:00:51;2022-01-23 21:00:58;Female;Dominican Republic;1;False;Home;0;104400
3359;2022-01-23 21:47:58;2022-01-23 21:48:05;Male;Dominican Republic;4;False;Sales;0;456000
5693;2022-01-23 21:48:52;2022-01-23 21:48:53;Female;Thailand;5;False;Search;0;705500
8546;2022-01-23 22:08:24;2022-01-23 22:08:27;Male;Kazakhstan;1;False;About Us;0;70000
2455;2022-01-23 22:14:37;2022-01-23 22:14:43;Female;Russia;4;False;Directions;0;145600
8480;2022-01-23 22:19:21;2022-01-23 22:19:57;Male;Thailand;4;False;Sales;0;571200
7160;2022-01-23 22:31:02;2022-01-23 22:31:06;Female;Italy;5;False;Home;0;697500
9065;2022-01-23 22:47:47;2022-01-23 22:48:06;Male;Dominican Republic;3;False;Search;0;291600
3325;2022-01-23 23:39:31;2022-01-23 23:39:32;Female;Italy;5;False;Order;0;577500
1939;2022-01-24 01:16:27;2022-01-24 01:16:36;Female;Dominican Republic;2;False;Order;0;230400
6586;2022-01-24 01:35:16;2022-01-24 01:35:36;Male;Maldives;5;False;Directions;0;282750
3260;2022-01-24 01:36:11;2022-01-24 01:36:27;Male;Dominican Republic;5;False;Home;0;450000
1817;2022-01-24 02:05:09;2022-01-24 02:05:22;Female;Kazakhstan;4;False;Directions;0;210000
4292;2022-01-24 02:09:36;2022-01-24 02:09:52;Male;Kazakhstan;1;False;Sales;0;68600
4423;2022-01-24 02:15:04;2022-01-24 02:15:08;Female;Turkey;2;False;Order;0;194400
1573;2022-01-24 03:49:38;2022-01-24 03:49:40;Female;Thailand;3;False;About Us;0;499800
6400;2022-01-24 04:00:29;2022-01-24 04:00:42;Male;Italy;2;False;Sales;0;237000
5357;2022-01-24 04:44:25;2022-01-24 04:44:35;Male;Thailand;1;False;Order;0;158100
6862;2022-01-24 04:48:30;2022-01-24 04:48:40;Female;Dominican Republic;2;False;Search;0;237600
306;2022-01-24 04:51:39;2022-01-24 04:51:40;Female;Egypt;1;False;Directions;0;85000
4346;2022-01-24 04:59:39;2022-01-24 04:59:56;Male;Italy;2;False;Sales;0;234000
3018;2022-01-24 05:02:00;2022-01-24 05:02:08;Female;Russia;3;False;Search;0;96000
4213;2022-01-24 05:03:23;2022-01-24 05:03:24;Female;Russia;1;False;Sales;0;38800
283;2022-01-24 05:38:07;2022-01-24 05:38:09;Female;Italy;1;False;Search;0;144000
8995;2022-01-24 05:46:40;2022-01-24 05:46:53;Female;Italy;3;False;Directions;0;346500
8161;2022-01-24 06:06:08;2022-01-24 06:06:32;Female;Georgia;4;False;Home;0;595000
3984;2022-01-24 06:10:56;2022-01-24 06:11:04;Female;Egypt;1;False;About Us;0;85000
403;2022-01-24 06:22:53;2022-01-24 06:23:32;Male;Egypt;1;False;Home;0;95000
2358;2022-01-24 06:27:00;2022-01-24 06:27:29;Male;Thailand;4;False;Search;0;673200
694;2022-01-24 06:46:27;2022-01-24 06:46:45;Male;Georgia;5;False;About Us;0;752500
5593;2022-01-24 07:02:43;2022-01-24 07:02:53;Female;Maldives;1;False;Search;0;56550
1747;2022-01-24 07:35:00;2022-01-24 07:35:01;Female;Maldives;4;False;Home;0;221000
3889;2022-01-24 07:36:41;2022-01-24 07:36:46;Female;Turkey;5;False;Directions;0;564000
794;2022-01-24 07:54:10;2022-01-24 07:54:13;Male;Russia;2;False;About Us;0;73600
7728;2022-01-24 07:54:46;2022-01-24 07:54:54;Male;Thailand;5;False;Home;0;807500
3428;2022-01-24 08:00:11;2022-01-24 08:00:16;Female;United Arab Emirates;5;False;Sales;0;632100
4884;2022-01-24 08:16:19;2022-01-24 08:16:28;Male;Kazakhstan;4;False;About Us;0;238000
1219;2022-01-24 08:22:52;2022-01-24 08:23:23;Female;Maldives;3;False;Directions;0;185250
2117;2022-01-24 08:29:57;2022-01-24 08:30:29;Female;Turkey;2;False;Directions;0;175200
312;2022-01-24 08:31:52;2022-01-24 08:31:57;Female;Georgia;1;False;About Us;0;134750
5581;2022-01-24 08:33:20;2022-01-24 08:33:27;Male;Egypt;2;False;Directions;0;186000
7135;2022-01-24 08:33:52;2022-01-24 08:34:00;Male;Egypt;5;False;Search;0;480000
224;2022-01-24 08:36:31;2022-01-24 08:36:40;Female;Georgia;4;False;Home;0;567000
6144;2022-01-24 08:53:28;2022-01-24 08:53:31;Female;Egypt;4;False;Home;0;304000
881;2022-01-24 09:36:50;2022-01-24 09:37:08;Female;Thailand;3;False;Directions;0;469200
2482;2022-01-24 10:09:23;2022-01-24 10:09:51;Male;Dominican Republic;2;False;Sales;0;208800
8200;2022-01-24 10:13:24;2022-01-24 10:13:44;Male;United Arab Emirates;1;False;Home;0;108780
8907;2022-01-24 10:25:07;2022-01-24 10:25:19;Female;Russia;2;False;Directions;0;59200
2135;2022-01-24 11:02:27;2022-01-24 11:02:38;Male;Dominican Republic;4;False;About Us;0;412800
7938;2022-01-24 11:30:02;2022-01-24 11:30:06;Male;Kazakhstan;5;False;Home;0;318500
8850;2022-01-24 11:56:40;2022-01-24 11:56:41;Male;Kazakhstan;5;False;Home;0;318500
2289;2022-01-24 13:33:45;2022-01-24 13:34:38;Female;Thailand;1;False;Directions;0;130900
5962;2022-01-24 14:10:02;2022-01-24 14:10:07;Female;Kazakhstan;5;False;About Us;0;266000
2557;2022-01-24 14:43:50;2022-01-24 14:43:58;Male;Russia;5;False;Directions;0;158000
1138;2022-01-24 14:50:50;2022-01-24 14:51:07;Male;Georgia;4;False;Sales;0;560000
7668;2022-01-24 14:57:49;2022-01-24 14:57:54;Female;Russia;2;False;About Us;0;58400
1226;2022-01-24 16:00:24;2022-01-24 16:00:26;Female;Thailand;3;False;Search;0;382500
5885;2022-01-24 16:09:28;2022-01-24 16:09:30;Female;Italy;5;False;Home;0;682500
7683;2022-01-24 16:52:39;2022-01-24 16:52:40;Female;Egypt;4;False;Order;0;332000
6169;2022-01-24 16:53:55;2022-01-24 16:53:55;Male;Dominican Republic;5;False;Sales;0;516000
5378;2022-01-24 16:55:00;2022-01-24 16:55:01;Female;Maldives;3;False;Directions;0;142350
9859;2022-01-24 17:33:07;2022-01-24 17:33:27;Male;Russia;3;False;About Us;0;114000
2731;2022-01-24 18:02:45;2022-01-24 18:02:46;Male;Turkey;3;False;Order;0;280800
830;2022-01-24 18:12:57;2022-01-24 18:13:03;Male;Turkey;4;False;Home;0;412800
5775;2022-01-24 18:29:56;2022-01-24 18:30:20;Male;Georgia;1;False;About Us;0;148750
4050;2022-01-24 18:42:47;2022-01-24 18:42:54;Female;Turkey;5;False;About Us;0;564000
3502;2022-01-24 18:43:19;2022-01-24 18:43:25;Male;Georgia;4;False;Order;0;693000
6262;2022-01-24 19:03:29;2022-01-24 19:03:40;Female;Egypt;3;False;About Us;0;228000
7372;2022-01-24 19:09:52;2022-01-24 19:09:53;Female;Kazakhstan;5;False;Home;0;269500
5445;2022-01-24 19:17:44;2022-01-24 19:18:00;Male;Kazakhstan;1;False;Search;0;67900
3485;2022-01-24 19:37:16;2022-01-24 19:37:17;Male;Dominican Republic;4;False;Search;0;412800
3521;2022-01-24 19:37:24;2022-01-24 19:37:31;Male;Dominican Republic;3;False;Sales;0;262800
2534;2022-01-24 19:40:55;2022-01-24 19:40:59;Male;Georgia;3;False;Search;0;504000
8905;2022-01-24 19:41:25;2022-01-24 19:41:34;Female;Italy;2;False;About Us;0;294000
3539;2022-01-24 19:52:31;2022-01-24 19:52:31;Female;Egypt;2;False;Directions;0;194000
8064;2022-01-24 20:38:21;2022-01-24 20:38:21;Male;Maldives;5;False;About Us;0;279500
9618;2022-01-24 21:00:05;2022-01-24 21:00:07;Male;Thailand;3;False;Search;0;494700
4254;2022-01-24 22:02:17;2022-01-24 22:02:21;Male;Georgia;1;False;About Us;0;152250
6393;2022-01-24 22:17:38;2022-01-24 22:17:47;Male;United Arab Emirates;3;False;Sales;0;427770
9098;2022-01-24 22:23:40;2022-01-24 22:23:45;Male;Egypt;3;False;Directions;0;261000
3196;2022-01-24 22:29:25;2022-01-24 22:29:28;Female;Kazakhstan;5;False;Order;0;322000
9807;2022-01-24 22:34:05;2022-01-24 22:34:22;Female;Thailand;3;False;Order;0;494700
650;2022-01-24 23:04:16;2022-01-24 23:04:21;Male;Maldives;1;False;Sales;0;56550
7950;2022-01-24 23:05:52;2022-01-24 23:06:05;Male;Georgia;5;False;Home;0;647500
1682;2022-01-24 23:18:43;2022-01-24 23:18:45;Male;Egypt;5;False;Search;0;405000
7718;2022-01-24 23:37:50;2022-01-24 23:38:27;Male;Dominican Republic;2;False;Directions;0;182400
5733;2022-01-24 23:42:31;2022-01-24 23:42:32;Female;Kazakhstan;2;False;Sales;0;137200
5350;2022-01-25 00:24:00;2022-01-25 00:24:10;Male;Kazakhstan;1;False;Order;0;66500
7212;2022-01-25 01:31:32;2022-01-25 01:31:34;Female;Italy;2;False;Directions;0;237000
8400;2022-01-25 01:55:13;2022-01-25 01:55:17;Male;Maldives;2;False;Home;0;97500
5232;2022-01-25 01:56:05;2022-01-25 01:56:06;Male;Egypt;4;False;Sales;0;396000
3381;2022-01-25 02:12:42;2022-01-25 02:12:45;Male;Dominican Republic;3;False;Home;0;270000
6947;2022-01-25 02:27:49;2022-01-25 02:28:14;Female;Georgia;1;False;Order;0;161000
8532;2022-01-25 03:20:57;2022-01-25 03:21:26;Female;Georgia;1;False;Order;0;141750
769;2022-01-25 03:28:15;2022-01-25 03:28:24;Male;Russia;3;False;About Us;0;108000
6922;2022-01-25 03:29:40;2022-01-25 03:29:47;Male;Egypt;5;False;Directions;0;460000
3402;2022-01-25 03:33:50;2022-01-25 03:34:24;Female;Turkey;5;False;About Us;0;450000
841;2022-01-25 03:50:40;2022-01-25 03:50:45;Male;Dominican Republic;2;False;Search;0;235200
4376;2022-01-25 03:50:56;2022-01-25 03:51:01;Female;Kazakhstan;2;False;Search;0;107800
7693;2022-01-25 04:10:45;2022-01-25 04:10:50;Male;Egypt;3;False;About Us;0;228000
6815;2022-01-25 04:16:21;2022-01-25 04:16:24;Female;Egypt;3;False;Search;0;285000
2090;2022-01-25 04:20:35;2022-01-25 04:20:37;Male;Egypt;4;False;Sales;0;308000
1889;2022-01-25 04:35:10;2022-01-25 04:35:36;Female;Italy;3;False;Order;0;369000
7424;2022-01-25 04:46:35;2022-01-25 04:46:35;Female;Maldives;1;False;About Us;0;63050
4408;2022-01-25 05:00:57;2022-01-25 05:00:57;Male;Italy;4;False;Order;0;576000
1162;2022-01-25 05:20:13;2022-01-25 05:20:16;Female;Kazakhstan;3;False;Sales;0;157500
1114;2022-01-25 05:51:00;2022-01-25 05:51:09;Female;Georgia;2;False;Sales;0;255500
7235;2022-01-25 06:10:48;2022-01-25 06:10:59;Male;Maldives;3;False;Search;0;142350
6291;2022-01-25 06:43:02;2022-01-25 06:43:04;Male;Maldives;4;False;Search;0;247000
6565;2022-01-25 07:44:45;2022-01-25 07:44:50;Male;Thailand;5;False;About Us;0;637500
9501;2022-01-25 07:59:33;2022-01-25 08:00:08;Male;Egypt;2;False;Search;0;200000
1726;2022-01-25 08:00:14;2022-01-25 08:00:14;Male;Egypt;5;False;Search;0;485000
8087;2022-01-25 08:11:15;2022-01-25 08:11:27;Male;Italy;1;False;Sales;0;138000
304;2022-01-25 08:13:13;2022-01-25 08:13:18;Male;Italy;1;False;Directions;0;129000
4115;2022-01-25 08:45:57;2022-01-25 08:45:59;Female;Kazakhstan;1;False;Order;0;70000
1421;2022-01-25 08:46:43;2022-01-25 08:46:48;Male;Maldives;5;False;Home;0;247000
6307;2022-01-25 09:10:02;2022-01-25 09:10:13;Female;Maldives;3;False;Home;0;163800
9199;2022-01-25 09:15:29;2022-01-25 09:15:33;Male;Maldives;2;False;Order;0;109200
1618;2022-01-25 09:18:59;2022-01-25 09:19:05;Male;Kazakhstan;3;False;Search;0;210000
1044;2022-01-25 09:47:06;2022-01-25 09:47:09;Male;Georgia;4;False;Sales;0;539000
8366;2022-01-25 09:49:32;2022-01-25 09:49:33;Male;Thailand;5;False;Search;0;807500
8126;2022-01-25 10:02:09;2022-01-25 10:02:36;Female;Maldives;1;False;About Us;0;61750
4903;2022-01-25 10:06:05;2022-01-25 10:06:05;Male;Turkey;4;False;Directions;0;432000
4542;2022-01-25 10:06:48;2022-01-25 10:06:52;Male;Egypt;5;False;About Us;0;370000
9424;2022-01-25 10:15:38;2022-01-25 10:15:57;Female;Egypt;3;False;Order;0;282000
4332;2022-01-25 10:25:50;2022-01-25 10:25:53;Male;Dominican Republic;2;False;Home;0;235200
8753;2022-01-25 10:31:23;2022-01-25 10:31:26;Male;Turkey;3;False;Sales;0;324000
2901;2022-01-25 10:31:39;2022-01-25 10:31:41;Female;Egypt;3;False;Sales;0;225000
8946;2022-01-25 10:41:59;2022-01-25 10:42:09;Male;Egypt;5;False;Search;0;460000
7750;2022-01-25 10:51:02;2022-01-25 10:51:04;Male;Italy;3;False;Order;0;369000
3082;2022-01-25 10:52:35;2022-01-25 10:52:47;Male;Georgia;2;False;Order;0;301000
377;2022-01-25 10:58:51;2022-01-25 10:58:53;Male;Georgia;5;False;Home;0;831250
9715;2022-01-25 11:18:33;2022-01-25 11:18:34;Female;Thailand;1;False;Home;0;129200
4323;2022-01-25 11:37:22;2022-01-25 11:37:27;Male;Italy;3;False;Order;0;351000
7153;2022-01-25 12:16:01;2022-01-25 12:16:03;Female;Italy;2;False;Search;0;246000
14;2022-01-25 12:16:01;2022-01-25 12:16:13;Female;Italy;3;False;About Us;0;369000
8475;2022-01-25 12:30:01;2022-01-25 12:30:06;Female;United Arab Emirates;5;False;Home;0;632100
4704;2022-01-25 12:33:03;2022-01-25 12:33:16;Female;Russia;4;False;Home;0;158400
7553;2022-01-25 12:44:37;2022-01-25 12:44:47;Male;Maldives;2;False;Home;0;113100
6556;2022-01-25 12:52:41;2022-01-25 12:52:46;Female;Thailand;1;False;Search;0;132600
2346;2022-01-25 13:06:40;2022-01-25 13:06:47;Female;Kazakhstan;4;False;About Us;0;207200
2603;2022-01-25 13:27:54;2022-01-25 13:27:58;Female;Russia;2;False;Home;0;71200
2345;2022-01-25 13:57:30;2022-01-25 13:57:41;Male;Italy;5;False;Home;0;742500
227;2022-01-25 14:03:28;2022-01-25 14:03:40;Male;Thailand;2;False;Search;0;289000
2481;2022-01-25 14:45:15;2022-01-25 14:45:23;Female;Kazakhstan;2;False;Order;0;137200
3616;2022-01-25 15:25:51;2022-01-25 15:25:53;Female;Turkey;5;False;About Us;0;588000
2804;2022-01-25 15:46:45;2022-01-25 15:46:51;Male;Kazakhstan;1;False;Directions;0;51100
8872;2022-01-25 16:14:37;2022-01-25 16:14:50;Male;Turkey;2;False;About Us;0;194400
7753;2022-01-25 16:22:00;2022-01-25 16:22:04;Male;Italy;4;False;Directions;0;504000
4460;2022-01-25 16:30:22;2022-01-25 16:30:38;Female;Egypt;2;False;Home;0;160000
4950;2022-01-25 16:32:27;2022-01-25 16:32:29;Female;Italy;5;False;Home;0;592500
3073;2022-01-25 17:07:52;2022-01-25 17:08:10;Male;Kazakhstan;5;False;Directions;0;325500
7427;2022-01-25 17:19:22;2022-01-25 17:19:31;Female;Kazakhstan;5;False;Directions;0;343000
1324;2022-01-25 17:58:59;2022-01-25 17:59:08;Male;Turkey;2;False;Sales;0;180000
2118;2022-01-25 18:11:07;2022-01-25 18:11:08;Female;Dominican Republic;5;False;Home;0;498000
4008;2022-01-25 18:21:29;2022-01-25 18:21:42;Male;Maldives;5;False;Search;0;295750
4759;2022-01-25 18:58:25;2022-01-25 18:58:31;Male;Kazakhstan;1;False;Directions;0;56700
1422;2022-01-25 18:59:11;2022-01-25 18:59:16;Male;Georgia;3;False;About Us;0;477750
2594;2022-01-25 19:16:37;2022-01-25 19:16:58;Female;Maldives;1;False;Directions;0;57850
4332;2022-01-25 19:19:09;2022-01-25 19:19:12;Male;Kazakhstan;3;False;Order;0;176400
8197;2022-01-25 19:31:06;2022-01-25 19:31:14;Male;Thailand;4;False;Order;0;673200
8626;2022-01-25 19:48:26;2022-01-25 19:48:33;Male;United Arab Emirates;4;False;Directions;0;570360
740;2022-01-25 19:48:29;2022-01-25 19:48:40;Male;Kazakhstan;5;False;About Us;0;339500
6850;2022-01-25 20:27:31;2022-01-25 20:27:35;Female;Turkey;3;False;Sales;0;327600
1291;2022-01-25 21:22:05;2022-01-25 21:22:06;Male;Dominican Republic;4;False;About Us;0;355200
9705;2022-01-25 21:34:43;2022-01-25 21:34:44;Female;Thailand;4;False;Order;0;537200
4484;2022-01-25 21:49:34;2022-01-25 21:49:41;Male;Thailand;1;False;Directions;0;124100
3569;2022-01-25 21:52:56;2022-01-25 21:53:10;Male;Kazakhstan;1;False;Home;0;53200
1989;2022-01-25 22:25:13;2022-01-25 22:25:14;Male;Dominican Republic;4;False;Search;0;422400
2106;2022-01-25 22:43:45;2022-01-25 22:43:46;Female;Italy;2;False;Order;0;246000
3512;2022-01-26 00:07:59;2022-01-26 00:08:04;Female;Kazakhstan;4;False;Order;0;212800
9455;2022-01-26 01:48:42;2022-01-26 01:48:46;Female;Kazakhstan;2;False;Sales;0;106400
509;2022-01-26 01:57:57;2022-01-26 01:58:00;Female;Italy;5;False;Home;0;720000
8962;2022-01-26 02:22:57;2022-01-26 02:22:59;Male;Italy;2;False;Sales;0;300000
552;2022-01-26 02:50:45;2022-01-26 02:50:51;Female;Dominican Republic;3;False;About Us;0;302400
6714;2022-01-26 03:08:35;2022-01-26 03:08:37;Female;Maldives;2;False;Directions;0;128700
1236;2022-01-26 03:58:22;2022-01-26 03:58:27;Male;Kazakhstan;4;False;Sales;0;260400
1105;2022-01-26 04:30:01;2022-01-26 04:30:06;Male;Kazakhstan;2;False;Directions;0;128800
3520;2022-01-26 04:39:25;2022-01-26 04:39:28;Male;Russia;4;False;Home;0;156800
647;2022-01-26 04:50:34;2022-01-26 04:50:36;Male;Maldives;1;False;Sales;0;55250
2052;2022-01-26 04:50:56;2022-01-26 04:50:56;Female;United Arab Emirates;1;False;Search;0;126420
40;2022-01-26 04:59:52;2022-01-26 04:59:56;Male;Thailand;2;False;About Us;0;299200
4436;2022-01-26 05:05:41;2022-01-26 05:05:57;Female;Egypt;5;False;Sales;0;405000
9346;2022-01-26 05:15:50;2022-01-26 05:15:51;Female;Russia;5;False;Home;0;184000
9414;2022-01-26 05:21:11;2022-01-26 05:21:27;Male;Georgia;4;False;About Us;0;539000
242;2022-01-26 06:07:34;2022-01-26 06:07:35;Male;Egypt;2;False;Sales;0;176000
5933;2022-01-26 06:14:50;2022-01-26 06:14:59;Female;Dominican Republic;4;False;Home;0;470400
