id;start_session;stop_session;sex;travel_country;number_of_travalers;travel_date;consultation;website_page;cons_duration;travel_amount
6564126;2031-01-30 13:11:00.584564;2031-01-30 14:01:56.202316;0;Thailand;3;PASS;PASS;PASS;PASS;433500.0
7038688;2031-01-30 16:28:09.155978;2031-01-30 17:51:09.654293;0;Kazakhstan;3;PASS;PASS;PASS;PASS;186900.0
7271247;2031-01-30 21:39:54.160997;2031-01-30 23:43:39.142216;0;Russia;2;PASS;PASS;PASS;PASS;59200.0
4187669;2031-01-31 01:34:32.128610;2031-01-31 04:23:10.779449;1;Russia;1;PASS;PASS;PASS;PASS;38800.0
8024176;2031-01-31 10:23:09.541132;2031-01-31 10:23:38.812649;0;Dominican Republic;5;PASS;PASS;PASS;PASS;510000.0
3081356;2031-01-20 15:08:40.326729;2031-01-31 23:49:27.698331;0;Kazakhstan;5;PASS;PASS;PASS;PASS;283500.0
2780708;2031-02-01 00:25:57.094805;2031-02-01 01:01:11.924492;0;Kazakhstan;3;PASS;PASS;PASS;PASS;207900.0
7846321;2031-02-01 01:29:09.928990;2031-02-01 16:09:15.527962;0;Russia;4;PASS;PASS;PASS;PASS;116800.0
6951645;2031-02-01 23:54:44.619837;2031-02-02 00:08:16.527225;1;Thailand;2;PASS;PASS;PASS;PASS;251600.0
1385788;2031-02-02 04:00:12.548682;2031-02-02 04:15:31.033005;1;Kazakhstan;4;PASS;PASS;PASS;PASS;254800.0
4345002;2031-02-02 05:38:58.089141;2031-02-02 08:32:56.323044;1;Thailand;1;PASS;PASS;PASS;PASS;124100.0
7796666;2031-02-02 09:56:19.023885;2031-02-02 10:27:31.261139;1;Dominican Republic;1;PASS;PASS;PASS;PASS;116400.0
1943720;2031-02-02 18:21:42.990221;2031-02-02 19:03:33.122957;0;United Arab Emirates;3;PASS;PASS;PASS;PASS;441000.0
366135;2031-02-02 23:58:20.191765;2031-02-03 01:20:54.191129;1;United Arab Emirates;4;PASS;PASS;PASS;PASS;452760.0
7255109;2031-02-03 03:34:48.501667;2031-02-03 05:17:14.354472;0;Dominican Republic;2;PASS;PASS;PASS;PASS;189600.0
356538;2031-02-03 12:19:06.260505;2031-02-03 14:01:09.521349;0;Dominican Republic;1;PASS;PASS;PASS;PASS;88800.0
4351941;2031-02-03 16:19:59.387070;2031-02-03 16:33:16.485790;0;Thailand;1;PASS;PASS;PASS;PASS;136000.0
4269136;2031-02-03 17:19:08.824604;2031-02-03 17:25:41.276820;0;Russia;5;PASS;PASS;PASS;PASS;172000.0
3659208;2031-02-03 18:01:18.817430;2031-02-03 20:30:15.198501;0;Dominican Republic;3;PASS;PASS;PASS;PASS;334800.0
7906848;2031-02-03 21:09:57.923653;2031-02-03 21:16:17.802621;1;Italy;2;PASS;PASS;PASS;PASS;246000.0
5428539;2031-02-03 22:04:33.340041;2031-02-03 22:18:58.446405;1;United Arab Emirates;3;PASS;PASS;PASS;PASS;418950.0
176643;2031-02-04 03:09:22.467787;2031-02-04 05:34:22.758908;1;Thailand;2;PASS;PASS;PASS;PASS;261800.0
3964196;2031-02-04 13:14:39.280974;2031-02-04 19:29:30.497467;1;Dominican Republic;2;PASS;PASS;PASS;PASS;192000.0
5039121;2031-02-04 19:30:42.685237;2031-02-04 20:00:14.786288;0;Dominican Republic;3;PASS;PASS;PASS;PASS;262800.0
7317263;2031-02-05 03:50:20.812991;2031-02-05 06:33:54.890629;0;Italy;4;PASS;PASS;PASS;PASS;498000.0
1208773;2031-02-05 08:58:14.708149;2031-02-05 12:32:40.111173;0;United Arab Emirates;4;PASS;PASS;PASS;PASS;558600.0
3458202;2031-02-05 23:38:14.374245;2031-02-06 13:23:05.495419;0;Thailand;5;PASS;PASS;PASS;PASS;629000.0
1402202;2031-02-06 16:26:08.508735;2031-02-06 16:49:03.999659;1;United Arab Emirates;5;PASS;PASS;PASS;PASS;624750.0
5533984;2031-02-06 21:45:01.620318;2031-02-07 23:00:51.315516;1;Dominican Republic;2;PASS;PASS;PASS;PASS;192000.0
7543792;2031-02-07 23:20:59.179464;2031-02-08 00:08:01.068551;1;Kazakhstan;1;PASS;PASS;PASS;PASS;56000.0
7501287;2031-02-08 06:05:50.675090;2031-02-08 06:10:36.901313;0;Italy;5;PASS;PASS;PASS;PASS;645000.0
1635105;2031-02-08 07:33:33.123703;2031-02-08 08:56:39.139694;0;Thailand;1;PASS;PASS;PASS;PASS;124100.0
7340088;2031-02-08 10:59:12.219534;2031-02-08 12:47:52.666988;1;Italy;1;PASS;PASS;PASS;PASS;115500.0
6042291;2031-02-08 22:16:04.387839;2031-02-09 01:26:27.282931;1;Dominican Republic;5;PASS;PASS;PASS;PASS;546000.0
2847060;2031-02-09 05:16:39.368970;2031-02-09 06:56:00.162108;1;Russia;1;PASS;PASS;PASS;PASS;33200.0
7916018;2031-02-09 07:43:21.352479;2031-02-09 07:46:31.152459;0;Dominican Republic;2;PASS;PASS;PASS;PASS;218400.0
6108520;2031-02-09 09:44:01.772830;2031-02-09 10:28:10.834750;1;Kazakhstan;5;PASS;PASS;PASS;PASS;290500.0
5212138;2031-02-09 13:33:04.086401;2031-02-09 22:13:15.570553;0;United Arab Emirates;2;PASS;PASS;PASS;PASS;288120.0
9956147;2031-02-10 02:27:56.362922;2031-02-10 05:41:07.248601;0;Italy;5;PASS;PASS;PASS;PASS;720000.0
3871771;2031-02-10 06:06:06.839601;2031-02-10 06:13:25.520591;1;Russia;1;PASS;PASS;PASS;PASS;34000.0
4641046;2031-02-10 07:54:31.614897;2031-02-10 18:18:17.711180;0;Dominican Republic;2;PASS;PASS;PASS;PASS;208800.0
2148258;2031-02-10 19:56:36.021812;2031-02-10 20:35:56.504643;1;Russia;5;PASS;PASS;PASS;PASS;150000.0
1332183;2031-02-10 20:41:10.743108;2031-02-11 08:42:10.505321;1;Russia;2;PASS;PASS;PASS;PASS;67200.0
6320800;2031-02-11 16:17:57.619493;2031-02-11 17:18:12.921297;0;United Arab Emirates;1;PASS;PASS;PASS;PASS;138180.0
3422909;2031-02-11 19:40:17.184743;2031-02-12 13:31:13.912179;1;Russia;4;PASS;PASS;PASS;PASS;116800.0
9406453;2031-02-12 14:48:20.030758;2031-02-12 21:21:11.205863;0;Thailand;2;PASS;PASS;PASS;PASS;268600.0
3299106;2031-02-13 02:33:45.616650;2031-02-13 11:09:44.236956;0;United Arab Emirates;3;PASS;PASS;PASS;PASS;441000.0
5046029;2031-02-13 13:37:43.083636;2031-02-13 16:16:43.503763;0;Dominican Republic;1;PASS;PASS;PASS;PASS;116400.0
9579671;2031-02-13 18:49:20.468025;2031-02-13 19:38:21.444889;0;Kazakhstan;1;PASS;PASS;PASS;PASS;63700.0
6246176;2031-02-13 19:45:02.296350;2031-02-14 01:11:51.304024;1;Italy;2;PASS;PASS;PASS;PASS;291000.0
4153314;2031-02-14 11:31:39.561873;2031-02-14 14:44:52.072912;1;Italy;4;PASS;PASS;PASS;PASS;534000.0
1310087;2031-02-14 16:05:15.878382;2031-02-14 16:47:39.538199;1;Thailand;2;PASS;PASS;PASS;PASS;309400.0
5542911;2031-02-14 18:02:28.485559;2031-02-14 18:07:47.271120;1;Russia;5;PASS;PASS;PASS;PASS;184000.0
8252457;2031-02-14 22:49:10.839110;2031-02-14 23:34:55.596194;1;Russia;3;PASS;PASS;PASS;PASS;103200.0
3313089;2031-02-15 04:08:34.077254;2031-02-15 05:14:34.257808;0;Kazakhstan;5;PASS;PASS;PASS;PASS;269500.0
1522445;2031-02-15 10:58:49.253544;2031-02-15 12:04:47.480747;1;United Arab Emirates;4;PASS;PASS;PASS;PASS;546840.0
792511;2031-02-15 13:03:11.649044;2031-02-15 15:19:59.738314;1;United Arab Emirates;5;PASS;PASS;PASS;PASS;536550.0
9277304;2031-02-15 17:21:36.598087;2031-02-15 23:48:42.946395;0;United Arab Emirates;4;PASS;PASS;PASS;PASS;435120.0
5185891;2031-02-16 02:43:20.600623;2031-02-16 04:56:27.528930;0;United Arab Emirates;3;PASS;PASS;PASS;PASS;401310.0
8248772;2031-02-16 06:58:42.483297;2031-02-16 09:17:40.440338;0;Russia;4;PASS;PASS;PASS;PASS;152000.0
1594707;2031-02-16 09:49:02.097335;2031-02-16 11:08:57.628129;0;Kazakhstan;3;PASS;PASS;PASS;PASS;201600.0
6621575;2031-02-16 13:11:12.156247;2031-02-16 22:11:06.352445;0;Thailand;4;PASS;PASS;PASS;PASS;605200.0
2274829;2031-02-16 22:18:31.821216;2031-02-16 22:29:02.198125;0;Russia;5;PASS;PASS;PASS;PASS;152000.0
8310690;2031-02-17 07:51:03.994529;2031-02-17 08:34:04.951715;1;Italy;2;PASS;PASS;PASS;PASS;222000.0
165040;2031-02-17 10:14:02.331860;2031-02-17 11:41:53.786189;0;United Arab Emirates;2;PASS;PASS;PASS;PASS;249900.0
2317468;2031-02-17 15:24:11.154607;2031-02-17 23:24:47.114352;0;United Arab Emirates;3;PASS;PASS;PASS;PASS;348390.0
9220801;2031-02-18 00:18:33.756488;2031-02-18 00:36:27.978674;1;United Arab Emirates;2;PASS;PASS;PASS;PASS;226380.0
1722759;2031-02-18 01:47:06.033658;2031-02-18 02:44:45.110109;0;Kazakhstan;2;PASS;PASS;PASS;PASS;130200.0
6698469;2031-02-18 13:02:34.674708;2031-02-18 17:54:01.519433;1;Russia;4;PASS;PASS;PASS;PASS;137600.0
2516376;2031-02-18 23:04:39.949503;2031-02-19 01:46:49.178084;1;Kazakhstan;5;PASS;PASS;PASS;PASS;255500.0
6545191;2031-02-19 09:24:51.766641;2031-02-19 10:11:36.561449;0;Kazakhstan;4;PASS;PASS;PASS;PASS;240800.0
8390848;2031-02-19 10:18:11.646022;2031-02-19 10:25:50.589313;0;Italy;1;PASS;PASS;PASS;PASS;144000.0
5841301;2031-02-19 11:45:56.296751;2031-02-19 13:16:22.887364;1;Dominican Republic;3;PASS;PASS;PASS;PASS;309600.0
1452301;2031-02-19 15:11:40.676123;2031-02-19 15:13:01.290550;0;Thailand;2;PASS;PASS;PASS;PASS;319600.0
7409852;2031-02-19 20:48:03.597884;2031-02-19 21:32:02.868294;1;Dominican Republic;3;PASS;PASS;PASS;PASS;331200.0
3125144;2031-02-19 23:57:40.948269;2031-02-20 00:46:06.078918;1;United Arab Emirates;4;PASS;PASS;PASS;PASS;458640.0
398157;2031-01-31 14:04:21.007803;2031-02-20 13:01:26.405304;0;Thailand;2;PASS;PASS;PASS;PASS;278800.0
4212085;2031-02-20 21:39:35.455700;2031-02-20 22:56:05.203464;0;Russia;3;PASS;PASS;PASS;PASS;87600.0
1181063;2031-02-20 20:38:02.121781;2031-02-21 01:52:58.481559;0;Dominican Republic;1;PASS;PASS;PASS;PASS;111600.0
3440863;2031-02-21 05:09:54.974944;2031-02-21 10:51:47.286830;1;United Arab Emirates;4;PASS;PASS;PASS;PASS;540960.0
3372750;2031-02-21 02:06:28.282374;2031-02-21 14:09:12.875731;1;Thailand;5;PASS;PASS;PASS;PASS;654500.0
5125745;2031-02-21 14:22:33.982543;2031-02-21 16:04:18.785690;1;Italy;2;PASS;PASS;PASS;PASS;255000.0
1586722;2031-02-21 15:09:19.569035;2031-02-21 19:10:38.801611;1;Dominican Republic;4;PASS;PASS;PASS;PASS;446400.0
1112481;2031-02-21 21:51:28.947163;2031-02-21 21:57:58.653760;1;Kazakhstan;1;PASS;PASS;PASS;PASS;57400.0
1926145;2031-02-22 00:33:47.418445;2031-02-22 01:08:18.635750;0;Dominican Republic;5;PASS;PASS;PASS;PASS;594000.0
8302334;2031-02-22 01:21:45.364898;2031-02-22 09:47:32.420895;1;Kazakhstan;2;PASS;PASS;PASS;PASS;107800.0
629252;2031-02-22 10:52:38.772485;2031-02-22 11:50:24.962407;0;Thailand;3;PASS;PASS;PASS;PASS;504900.0
2996237;2031-02-22 13:34:23.519691;2031-02-22 15:43:22.448800;1;Kazakhstan;5;PASS;PASS;PASS;PASS;350000.0
8559275;2031-02-22 17:00:04.914188;2031-02-22 18:03:10.328659;1;United Arab Emirates;1;PASS;PASS;PASS;PASS;126420.0
1085232;2031-02-22 02:43:18.863265;2031-02-22 20:57:52.905578;0;Dominican Republic;3;PASS;PASS;PASS;PASS;262800.0
644027;2031-02-23 00:42:30.949868;2031-02-23 01:08:31.275310;0;Thailand;3;PASS;PASS;PASS;PASS;464100.0
3125209;2031-02-23 01:58:17.799540;2031-02-23 02:07:45.408100;0;Kazakhstan;4;PASS;PASS;PASS;PASS;207200.0
2676776;2031-02-23 03:23:42.130071;2031-02-23 04:13:12.589587;0;Russia;3;PASS;PASS;PASS;PASS;88800.0
9935943;2031-02-23 05:38:47.310972;2031-02-23 05:46:26.388259;0;Russia;5;PASS;PASS;PASS;PASS;172000.0
6531443;2031-02-23 02:45:26.799469;2031-02-23 07:55:53.499277;0;Italy;5;PASS;PASS;PASS;PASS;705000.0
6605863;2031-02-23 11:52:19.202266;2031-02-23 13:07:11.332009;1;Russia;1;PASS;PASS;PASS;PASS;36400.0
9390586;2031-02-23 19:34:23.888158;2031-02-23 19:47:36.665754;0;United Arab Emirates;3;PASS;PASS;PASS;PASS;392490.0
5151929;2031-02-23 23:46:30.641295;2031-02-24 00:33:42.302884;1;Thailand;2;PASS;PASS;PASS;PASS;312800.0
9101257;2031-02-23 23:33:44.210958;2031-02-24 02:42:46.536260;1;Italy;4;PASS;PASS;PASS;PASS;444000.0
2803353;2031-02-24 05:30:07.070286;2031-02-24 06:51:01.923942;1;United Arab Emirates;4;PASS;PASS;PASS;PASS;535080.0
4139110;2031-02-24 18:33:43.696876;2031-02-24 18:43:42.780079;0;Kazakhstan;5;PASS;PASS;PASS;PASS;262500.0
9008144;2031-02-24 19:45:43.074140;2031-02-24 20:22:08.393926;0;United Arab Emirates;2;PASS;PASS;PASS;PASS;229320.0
9950649;2031-02-25 02:38:41.208710;2031-02-25 04:54:03.676039;0;Russia;2;PASS;PASS;PASS;PASS;59200.0
9601081;2031-02-25 06:41:58.646800;2031-02-25 11:38:15.461734;1;Kazakhstan;2;PASS;PASS;PASS;PASS;112000.0
2716961;2031-02-25 08:28:44.846829;2031-02-25 17:45:31.003786;1;Thailand;2;PASS;PASS;PASS;PASS;326400.0
2269383;2031-02-26 01:35:49.527707;2031-02-26 04:27:32.045856;0;Russia;2;PASS;PASS;PASS;PASS;72800.0
3341968;2031-02-26 04:34:50.115765;2031-02-26 06:07:55.305569;1;Russia;2;PASS;PASS;PASS;PASS;78400.0
6320917;2031-02-26 01:40:51.415011;2031-02-26 08:20:26.625080;1;Russia;4;PASS;PASS;PASS;PASS;158400.0
3133189;2031-02-26 08:22:31.161678;2031-02-26 12:09:42.313214;1;Kazakhstan;2;PASS;PASS;PASS;PASS;117600.0
190708;2031-02-26 13:44:08.577616;2031-02-26 15:12:23.037098;1;Russia;4;PASS;PASS;PASS;PASS;142400.0
2696456;2031-02-26 19:32:59.997817;2031-02-26 20:28:12.692726;1;Kazakhstan;4;PASS;PASS;PASS;PASS;280000.0
3462768;2031-02-26 22:23:07.924416;2031-02-26 22:30:27.290186;1;Russia;3;PASS;PASS;PASS;PASS;117600.0
4455786;2031-02-27 00:05:26.387879;2031-02-27 00:15:52.609859;0;Kazakhstan;4;PASS;PASS;PASS;PASS;210000.0
6048791;2031-02-27 01:06:43.795748;2031-02-27 02:45:43.869863;1;Italy;3;PASS;PASS;PASS;PASS;333000.0
3646107;2031-02-27 05:53:00.854468;2031-02-27 06:13:44.579418;0;Kazakhstan;1;PASS;PASS;PASS;PASS;53200.0
4923539;2031-02-27 06:49:39.746805;2031-02-27 09:18:09.866265;0;Russia;5;PASS;PASS;PASS;PASS;164000.0
1419586;2031-02-26 19:48:55.062740;2031-02-27 13:30:54.041733;0;Italy;2;PASS;PASS;PASS;PASS;237000.0
1879523;2031-02-27 22:48:32.720864;2031-02-28 00:13:05.388179;1;United Arab Emirates;5;PASS;PASS;PASS;PASS;712950.0
1268160;2031-02-28 01:49:43.759517;2031-02-28 02:20:09.585124;0;Thailand;2;PASS;PASS;PASS;PASS;295800.0
3691232;2031-02-28 02:29:48.755541;2031-02-28 03:53:36.917488;1;Dominican Republic;4;PASS;PASS;PASS;PASS;350400.0
3844917;2031-02-28 06:31:41.971655;2031-02-28 06:48:42.697302;0;Dominican Republic;2;PASS;PASS;PASS;PASS;192000.0
3551141;2031-02-27 20:56:34.616569;2031-02-28 13:59:08.190883;0;Dominican Republic;5;PASS;PASS;PASS;PASS;564000.0
2229883;2031-02-28 19:26:29.174284;2031-03-01 11:29:31.333929;1;Dominican Republic;3;PASS;PASS;PASS;PASS;338400.0
6510899;2031-03-01 12:13:39.028916;2031-03-01 14:02:43.599105;1;Russia;3;PASS;PASS;PASS;PASS;96000.0
181399;2031-03-01 17:40:31.907907;2031-03-01 18:35:23.717991;1;Italy;1;PASS;PASS;PASS;PASS;136500.0
486227;2031-03-01 20:11:21.013593;2031-03-01 20:20:11.386556;1;Dominican Republic;2;PASS;PASS;PASS;PASS;208800.0
4781669;2031-03-01 21:25:23.966143;2031-03-01 22:12:11.867037;0;Dominican Republic;1;PASS;PASS;PASS;PASS;108000.0
7448252;2031-03-01 23:21:06.343388;2031-03-02 00:17:45.106653;1;Thailand;4;PASS;PASS;PASS;PASS;496400.0
3312334;2031-03-02 00:41:22.346718;2031-03-02 01:48:55.337463;0;Italy;4;PASS;PASS;PASS;PASS;588000.0
7782536;2031-02-28 09:35:40.987593;2031-03-02 10:50:22.123834;0;United Arab Emirates;5;PASS;PASS;PASS;PASS;676200.0
3834280;2031-03-02 12:09:26.999268;2031-03-02 15:28:39.092484;0;Russia;3;PASS;PASS;PASS;PASS;99600.0
605376;2031-03-02 17:43:36.076752;2031-03-02 18:56:54.965227;0;Italy;3;PASS;PASS;PASS;PASS;382500.0
1306841;2031-03-02 12:39:13.593239;2031-03-03 00:01:34.782029;0;United Arab Emirates;3;PASS;PASS;PASS;PASS;396900.0
5430559;2031-03-03 06:26:24.603313;2031-03-03 09:36:22.977675;1;Italy;1;PASS;PASS;PASS;PASS;139500.0
2072178;2031-03-03 12:05:01.888077;2031-03-03 12:16:29.413960;1;Thailand;5;PASS;PASS;PASS;PASS;714000.0
3701529;2031-03-03 14:48:52.587034;2031-03-03 18:02:25.627393;1;Dominican Republic;3;PASS;PASS;PASS;PASS;360000.0
2746071;2031-03-03 19:31:44.823992;2031-03-03 20:47:40.287060;0;United Arab Emirates;3;PASS;PASS;PASS;PASS;321930.0
5142300;2031-03-03 23:50:01.890772;2031-03-04 00:57:18.391687;0;United Arab Emirates;3;PASS;PASS;PASS;PASS;374850.0
4579226;2031-03-04 01:55:52.489270;2031-03-04 04:14:50.620323;1;Italy;3;PASS;PASS;PASS;PASS;405000.0
9375559;2031-03-04 05:14:05.633855;2031-03-04 05:53:47.509385;1;United Arab Emirates;3;PASS;PASS;PASS;PASS;326340.0
8281064;2031-03-04 06:06:30.195688;2031-03-04 11:10:01.527063;0;Russia;4;PASS;PASS;PASS;PASS;147200.0
7426412;2031-03-03 04:15:58.976815;2031-03-04 15:06:40.514067;1;Dominican Republic;3;PASS;PASS;PASS;PASS;327600.0
3201256;2031-03-04 15:49:17.041888;2031-03-04 16:11:39.068305;1;Kazakhstan;4;PASS;PASS;PASS;PASS;229600.0
9718669;2031-03-04 22:33:03.309411;2031-03-04 22:44:33.134794;1;United Arab Emirates;5;PASS;PASS;PASS;PASS;617400.0
6884718;2031-03-05 01:52:55.748811;2031-03-05 03:32:29.075486;0;Thailand;4;PASS;PASS;PASS;PASS;618800.0
8800808;2031-03-05 04:13:34.303957;2031-03-05 04:34:01.688714;1;United Arab Emirates;1;PASS;PASS;PASS;PASS;130830.0
4657800;2031-03-05 05:45:47.360911;2031-03-05 06:13:46.782186;1;Italy;1;PASS;PASS;PASS;PASS;136500.0
3330286;2031-03-05 07:04:54.706796;2031-03-05 07:23:21.967611;1;Dominican Republic;1;PASS;PASS;PASS;PASS;87600.0
7686061;2031-03-05 05:51:36.633328;2031-03-05 10:57:16.956845;1;Dominican Republic;2;PASS;PASS;PASS;PASS;216000.0
7135211;2031-03-05 14:31:50.134254;2031-03-06 09:00:27.298401;1;Italy;1;PASS;PASS;PASS;PASS;121500.0
6790632;2031-03-06 09:08:49.201897;2031-03-06 10:15:16.517530;1;United Arab Emirates;2;PASS;PASS;PASS;PASS;270480.0
3194215;2031-03-05 15:22:55.781827;2031-03-06 14:54:44.481752;1;Italy;5;PASS;PASS;PASS;PASS;577500.0
4929603;2031-03-07 00:55:05.862976;2031-03-07 06:20:20.725113;0;Thailand;5;PASS;PASS;PASS;PASS;722500.0
9003662;2031-03-07 06:34:22.478704;2031-03-07 06:51:21.959932;1;United Arab Emirates;4;PASS;PASS;PASS;PASS;588000.0
7068428;2031-03-07 03:12:46.423269;2031-03-07 10:05:13.224712;0;Dominican Republic;3;PASS;PASS;PASS;PASS;302400.0
5939788;2031-03-07 11:28:51.956104;2031-03-07 13:57:03.904360;0;United Arab Emirates;1;PASS;PASS;PASS;PASS;117600.0
2649069;2031-03-07 14:52:36.249379;2031-03-07 16:01:47.591328;0;United Arab Emirates;3;PASS;PASS;PASS;PASS;414540.0
5835215;2031-03-07 20:32:17.019329;2031-03-07 21:47:55.060739;1;Thailand;1;PASS;PASS;PASS;PASS;127500.0
20674;2031-03-07 22:25:40.752198;2031-03-07 22:31:53.620432;1;Kazakhstan;1;PASS;PASS;PASS;PASS;58800.0
6435403;2031-03-07 23:58:42.836050;2031-03-08 00:42:47.066061;0;Dominican Republic;5;PASS;PASS;PASS;PASS;540000.0
1082893;2031-03-08 02:34:45.596424;2031-03-08 03:54:53.631269;1;Thailand;2;PASS;PASS;PASS;PASS;323000.0
6571464;2031-03-08 06:21:05.030995;2031-03-08 08:00:04.213176;0;Russia;1;PASS;PASS;PASS;PASS;35600.0
3639006;2031-03-08 08:45:10.245196;2031-03-08 08:45:59.666731;1;Kazakhstan;3;PASS;PASS;PASS;PASS;184800.0
5562468;2031-03-07 19:08:59.914773;2031-03-08 11:25:17.677263;0;Italy;2;PASS;PASS;PASS;PASS;237000.0
1919537;2031-03-08 11:31:06.091782;2031-03-08 14:50:18.819962;1;United Arab Emirates;1;PASS;PASS;PASS;PASS;108780.0
4440297;2031-03-08 16:36:36.570991;2031-03-08 17:57:43.341018;0;Dominican Republic;1;PASS;PASS;PASS;PASS;97200.0
689820;2031-03-08 13:09:33.474275;2031-03-08 20:03:23.338279;0;Italy;4;PASS;PASS;PASS;PASS;456000.0
5823820;2031-03-08 22:18:19.525421;2031-03-09 02:03:49.322280;0;Russia;1;PASS;PASS;PASS;PASS;35200.0
2992273;2031-03-09 02:17:43.147836;2031-03-09 04:58:59.856049;0;United Arab Emirates;3;PASS;PASS;PASS;PASS;392490.0
1580650;2031-03-08 23:34:54.801678;2031-03-09 08:01:48.722073;1;Kazakhstan;5;PASS;PASS;PASS;PASS;343000.0
5734013;2031-03-09 11:18:29.791359;2031-03-09 18:23:21.395499;0;United Arab Emirates;5;PASS;PASS;PASS;PASS;683550.0
9323910;2031-03-09 19:12:08.225436;2031-03-09 20:24:54.266038;1;Thailand;4;PASS;PASS;PASS;PASS;680000.0
2084483;2031-03-09 20:54:14.820147;2031-03-10 05:48:16.571517;0;Kazakhstan;4;PASS;PASS;PASS;PASS;254800.0
6314712;2031-03-10 06:57:41.603232;2031-03-10 08:59:43.098901;1;Russia;2;PASS;PASS;PASS;PASS;73600.0
183318;2031-03-10 09:24:27.057616;2031-03-10 12:43:24.657537;1;Italy;5;PASS;PASS;PASS;PASS;652500.0
8340248;2031-03-10 14:27:08.632336;2031-03-12 02:38:08.277530;0;Kazakhstan;3;PASS;PASS;PASS;PASS;178500.0
6055672;2031-03-12 02:38:30.411178;2031-03-12 04:46:23.059544;1;Dominican Republic;3;PASS;PASS;PASS;PASS;313200.0
9371316;2031-03-12 06:23:16.931480;2031-03-12 08:05:14.184322;0;Thailand;5;PASS;PASS;PASS;PASS;850000.0
4603101;2031-03-12 14:08:41.002928;2031-03-12 16:28:51.021777;1;Kazakhstan;4;PASS;PASS;PASS;PASS;210000.0
9004849;2031-03-12 22:45:53.376502;2031-03-19 00:43:30.620870;0;Russia;2;PASS;PASS;PASS;PASS;75200.0
3410553;2031-03-19 03:20:25.838006;2031-03-19 07:13:35.703495;1;United Arab Emirates;1;PASS;PASS;PASS;PASS;147000.0
583752;2031-03-19 12:05:37.462770;2031-03-19 19:31:51.823500;0;United Arab Emirates;1;PASS;PASS;PASS;PASS;141120.0
8949353;2031-03-19 21:00:04.963776;2031-03-20 00:31:30.971352;0;Dominican Republic;3;PASS;PASS;PASS;PASS;360000.0
3402855;2031-03-20 02:44:23.591055;2031-03-20 03:59:48.151364;1;Dominican Republic;3;PASS;PASS;PASS;PASS;345600.0
6528442;2031-03-20 05:53:13.222895;2031-03-20 08:42:28.737887;0;Russia;3;PASS;PASS;PASS;PASS;109200.0
7194221;2031-03-20 09:31:42.029352;2031-03-20 09:51:10.229945;1;Dominican Republic;2;PASS;PASS;PASS;PASS;223200.0
2058211;2031-03-20 14:55:54.951144;2031-03-20 15:18:05.715872;0;Russia;1;PASS;PASS;PASS;PASS;34400.0
2990217;2031-03-20 19:52:50.997651;2031-03-20 20:04:48.523378;1;Thailand;2;PASS;PASS;PASS;PASS;278800.0
5904195;2031-03-20 20:06:49.368587;2031-03-21 00:39:38.169370;1;Russia;3;PASS;PASS;PASS;PASS;105600.0
1434239;2031-03-21 03:59:31.252687;2031-03-21 05:20:05.072650;0;United Arab Emirates;2;PASS;PASS;PASS;PASS;217560.0
9064247;2031-03-21 08:54:52.779661;2031-03-21 10:27:31.777894;1;Russia;3;PASS;PASS;PASS;PASS;108000.0
889678;2031-03-21 12:27:49.145454;2031-03-21 13:23:36.613015;0;Russia;5;PASS;PASS;PASS;PASS;192000.0
1246091;2031-03-21 15:48:01.679967;2031-03-21 17:05:45.355343;1;Italy;5;PASS;PASS;PASS;PASS;675000.0
7790031;2031-03-21 18:15:00.836948;2031-03-21 20:11:08.207517;0;Kazakhstan;1;PASS;PASS;PASS;PASS;51100.0
1275125;2031-03-21 22:02:08.806532;2031-03-21 22:02:43.777606;0;United Arab Emirates;1;PASS;PASS;PASS;PASS;113190.0
7201657;2031-03-21 22:38:43.585631;2031-03-21 22:59:12.371984;0;Thailand;1;PASS;PASS;PASS;PASS;134300.0
8867586;2031-03-22 04:49:56.882152;2031-03-22 06:53:27.065434;1;Russia;2;PASS;PASS;PASS;PASS;60800.0
6641140;2031-03-22 11:45:50.010035;2031-03-22 20:46:58.216956;1;Italy;4;PASS;PASS;PASS;PASS;504000.0
1903962;2031-03-23 06:00:55.714027;2031-03-23 08:39:30.611865;0;Thailand;1;PASS;PASS;PASS;PASS;159800.0
8799670;2031-03-23 09:55:03.684686;2031-03-23 12:24:29.808837;0;Thailand;5;PASS;PASS;PASS;PASS;620500.0
5229105;2031-03-23 13:18:27.919905;2031-03-23 15:19:08.511528;0;Russia;5;PASS;PASS;PASS;PASS;154000.0
3543694;2031-03-23 17:34:35.464771;2031-03-23 18:41:21.110281;0;United Arab Emirates;3;PASS;PASS;PASS;PASS;379260.0
1950578;2031-03-23 22:07:00.809928;2031-03-24 00:16:26.713207;1;Italy;5;PASS;PASS;PASS;PASS;697500.0
5203001;2031-03-24 03:30:18.414041;2031-03-24 03:49:35.617741;1;Thailand;4;PASS;PASS;PASS;PASS;632400.0
2796196;2031-03-24 07:27:21.411028;2031-03-24 08:05:21.690897;0;Italy;1;PASS;PASS;PASS;PASS;138000.0
4864870;2031-03-24 08:56:03.700552;2031-03-24 08:59:34.878468;1;Russia;2;PASS;PASS;PASS;PASS;62400.0
12833;2031-03-24 12:10:57.562140;2031-03-24 12:40:58.474944;1;Dominican Republic;3;PASS;PASS;PASS;PASS;327600.0
